,state,date,ML,Low_90,High_90,Low_50,High_50,state_ab,insufficient_data
1115,West Bengal,2020-04-13,1.8900000000000001,0.9400000000000001,2.87,1.51,2.3000000000000003,WB,0
1116,West Bengal,2020-04-14,1.92,1.02,2.88,1.56,2.32,WB,0
1117,West Bengal,2020-04-15,1.8800000000000001,1.0,2.7800000000000002,1.54,2.27,WB,0
1118,West Bengal,2020-04-16,1.8,0.96,2.68,1.51,2.22,WB,0
1119,West Bengal,2020-04-17,1.8,0.99,2.65,1.49,2.17,WB,0
1120,West Bengal,2020-04-18,1.76,0.96,2.56,1.48,2.14,WB,0
1121,West Bengal,2020-04-19,1.68,0.9400000000000001,2.5,1.41,2.05,WB,0
1122,West Bengal,2020-04-20,1.68,0.93,2.44,1.4000000000000001,2.02,WB,0
1123,West Bengal,2020-04-21,1.7,0.99,2.46,1.46,2.07,WB,0
1124,West Bengal,2020-04-22,1.67,0.99,2.42,1.44,2.0300000000000002,WB,0
1125,West Bengal,2020-04-23,1.62,0.9500000000000001,2.34,1.37,1.94,WB,0
1126,West Bengal,2020-04-24,1.58,0.93,2.29,1.35,1.9100000000000001,WB,0
1127,West Bengal,2020-04-25,1.49,0.85,2.18,1.27,1.82,WB,0
1128,West Bengal,2020-04-26,1.3900000000000001,0.75,2.06,1.16,1.7,WB,0
1129,West Bengal,2020-04-27,1.32,0.68,1.98,1.11,1.6500000000000001,WB,0
1130,West Bengal,2020-04-28,1.36,0.73,2.02,1.12,1.6500000000000001,WB,0
1131,West Bengal,2020-04-29,1.6500000000000001,1.05,2.32,1.42,1.94,WB,0
1132,West Bengal,2020-04-30,1.71,1.11,2.33,1.47,1.97,WB,0
1133,West Bengal,2020-05-01,1.8,1.23,2.4,1.58,2.06,WB,0
1134,West Bengal,2020-05-02,1.85,1.3,2.42,1.6400000000000001,2.1,WB,0
1135,West Bengal,2020-05-03,1.8,1.26,2.33,1.59,2.0300000000000002,WB,0
1136,West Bengal,2020-05-04,1.71,1.22,2.2600000000000002,1.55,1.98,WB,0
1137,West Bengal,2020-05-05,1.59,1.11,2.12,1.43,1.85,WB,0
1138,West Bengal,2020-05-06,1.51,1.04,2.0300000000000002,1.35,1.76,WB,0
1139,West Bengal,2020-05-07,1.37,0.91,1.8900000000000001,1.19,1.59,WB,0
1140,West Bengal,2020-05-08,1.22,0.74,1.71,1.04,1.44,WB,0
1141,West Bengal,2020-05-09,1.25,0.77,1.74,1.07,1.47,WB,0
1142,West Bengal,2020-05-10,1.26,0.79,1.76,1.09,1.49,WB,0
1143,West Bengal,2020-05-11,1.23,0.76,1.72,1.07,1.47,WB,0
