,state,date,ML,Low_90,High_90,Low_50,High_50,state_ab
341,Jammu and Kashmir,2020-03-27,2.96,1.34,4.92,2.3000000000000003,3.8000000000000003,JK
342,Jammu and Kashmir,2020-03-28,2.81,1.27,4.53,2.15,3.5100000000000002,JK
343,Jammu and Kashmir,2020-03-29,2.5500000000000003,1.19,4.17,2.0100000000000002,3.25,JK
344,Jammu and Kashmir,2020-03-30,2.47,1.1500000000000001,3.95,1.9100000000000001,3.0700000000000003,JK
345,Jammu and Kashmir,2020-03-31,2.29,1.06,3.69,1.82,2.91,JK
346,Jammu and Kashmir,2020-04-01,2.24,1.03,3.54,1.78,2.82,JK
347,Jammu and Kashmir,2020-04-02,2.1,0.97,3.37,1.6600000000000001,2.65,JK
348,Jammu and Kashmir,2020-04-03,2.07,0.92,3.23,1.67,2.63,JK
349,Jammu and Kashmir,2020-04-04,2.02,0.96,3.2,1.61,2.5300000000000002,JK
350,Jammu and Kashmir,2020-04-05,2.1,1.06,3.22,1.71,2.6,JK
351,Jammu and Kashmir,2020-04-06,2.08,1.09,3.16,1.7,2.5500000000000003,JK
352,Jammu and Kashmir,2020-04-07,2.05,1.09,3.0700000000000003,1.6500000000000001,2.46,JK
353,Jammu and Kashmir,2020-04-08,2.0,1.07,2.96,1.67,2.45,JK
354,Jammu and Kashmir,2020-04-09,1.9100000000000001,1.04,2.86,1.6,2.35,JK
355,Jammu and Kashmir,2020-04-10,1.79,0.9500000000000001,2.71,1.46,2.18,JK
356,Jammu and Kashmir,2020-04-11,1.7,0.86,2.57,1.37,2.07,JK
357,Jammu and Kashmir,2020-04-12,1.62,0.78,2.45,1.33,2.02,JK
358,Jammu and Kashmir,2020-04-13,1.48,0.67,2.32,1.19,1.87,JK
359,Jammu and Kashmir,2020-04-14,1.36,0.56,2.2,1.02,1.69,JK
360,Jammu and Kashmir,2020-04-15,1.29,0.5,2.14,0.96,1.6300000000000001,JK
361,Jammu and Kashmir,2020-04-16,1.27,0.47000000000000003,2.11,1.0,1.68,JK
362,Jammu and Kashmir,2020-04-17,1.21,0.42,2.06,0.93,1.61,JK
363,Jammu and Kashmir,2020-04-18,1.19,0.38,2.02,0.9,1.58,JK
364,Jammu and Kashmir,2020-04-19,1.21,0.41000000000000003,2.06,0.91,1.59,JK
365,Jammu and Kashmir,2020-04-20,1.23,0.42,2.07,0.92,1.6,JK
366,Jammu and Kashmir,2020-04-21,1.28,0.48,2.13,0.99,1.67,JK
367,Jammu and Kashmir,2020-04-22,1.36,0.5700000000000001,2.21,1.05,1.72,JK
368,Jammu and Kashmir,2020-04-23,1.3800000000000001,0.59,2.2,1.09,1.75,JK
369,Jammu and Kashmir,2020-04-24,1.37,0.5700000000000001,2.15,1.09,1.74,JK
370,Jammu and Kashmir,2020-04-25,1.33,0.56,2.12,1.04,1.68,JK
371,Jammu and Kashmir,2020-04-26,1.32,0.56,2.1,1.02,1.6500000000000001,JK
372,Jammu and Kashmir,2020-04-27,1.25,0.52,2.05,0.99,1.62,JK
373,Jammu and Kashmir,2020-04-28,1.2,0.46,1.98,0.88,1.5,JK
374,Jammu and Kashmir,2020-04-29,1.17,0.43,1.94,0.89,1.51,JK
375,Jammu and Kashmir,2020-04-30,1.1300000000000001,0.37,1.87,0.84,1.46,JK
376,Jammu and Kashmir,2020-05-01,1.11,0.36,1.86,0.8300000000000001,1.45,JK
377,Jammu and Kashmir,2020-05-02,1.1300000000000001,0.4,1.9100000000000001,0.85,1.47,JK
378,Jammu and Kashmir,2020-05-03,1.1500000000000001,0.39,1.8900000000000001,0.87,1.49,JK
379,Jammu and Kashmir,2020-05-04,1.16,0.43,1.93,0.9,1.52,JK
380,Jharkhand,2020-04-05,3.0,1.01,6.99,2.04,4.45,JH
381,Jharkhand,2020-04-06,2.88,0.99,6.28,1.99,4.16,JH
382,Jharkhand,2020-04-07,3.14,1.1300000000000001,6.42,2.2,4.4,JH
383,Jharkhand,2020-04-08,2.91,1.06,5.67,2.1,4.03,JH
384,Jharkhand,2020-04-09,3.02,1.21,5.63,2.27,4.13,JH
385,Jharkhand,2020-04-10,2.7800000000000002,1.12,5.08,2.07,3.73,JH
386,Jharkhand,2020-04-11,2.61,1.05,4.71,1.94,3.47,JH
387,Jharkhand,2020-04-12,2.48,0.9500000000000001,4.39,1.87,3.31,JH
388,Jharkhand,2020-04-13,2.37,0.89,4.17,1.78,3.15,JH
389,Jharkhand,2020-04-14,2.14,0.77,3.87,1.59,2.88,JH
390,Jharkhand,2020-04-15,2.23,0.81,3.91,1.67,2.96,JH
391,Jharkhand,2020-04-16,2.16,0.81,3.83,1.59,2.84,JH
392,Jharkhand,2020-04-17,2.1,0.72,3.66,1.55,2.77,JH
393,Jharkhand,2020-04-18,2.04,0.68,3.56,1.55,2.75,JH
394,Jharkhand,2020-04-19,1.99,0.65,3.48,1.43,2.6,JH
395,Jharkhand,2020-04-20,1.94,0.64,3.43,1.47,2.63,JH
396,Jharkhand,2020-04-21,2.0,0.71,3.49,1.51,2.66,JH
397,Jharkhand,2020-04-22,2.04,0.76,3.5,1.55,2.68,JH
398,Jharkhand,2020-04-23,2.16,0.89,3.58,1.69,2.8000000000000003,JH
399,Jharkhand,2020-04-24,2.05,0.8,3.38,1.54,2.6,JH
400,Jharkhand,2020-04-25,2.04,0.81,3.31,1.58,2.61,JH
401,Jharkhand,2020-04-26,2.02,0.84,3.2600000000000002,1.6,2.6,JH
402,Jharkhand,2020-04-27,1.84,0.71,3.0500000000000003,1.4000000000000001,2.36,JH
403,Jharkhand,2020-04-28,1.7,0.58,2.86,1.28,2.22,JH
404,Jharkhand,2020-04-29,1.59,0.48,2.72,1.19,2.12,JH
405,Jharkhand,2020-04-30,1.49,0.36,2.56,1.07,1.99,JH
406,Jharkhand,2020-05-01,1.33,0.25,2.39,0.9400000000000001,1.86,JH
407,Jharkhand,2020-05-02,1.25,0.18,2.2800000000000002,0.8200000000000001,1.74,JH
408,Jharkhand,2020-05-03,1.17,0.12,2.18,0.77,1.7,JH
409,Jharkhand,2020-05-04,1.16,0.09,2.16,0.72,1.6600000000000001,JH
410,Karnataka,2020-03-14,3.0,1.01,6.99,2.04,4.45,KA
411,Karnataka,2020-03-15,2.42,0.88,5.1000000000000005,1.76,3.5100000000000002,KA
412,Karnataka,2020-03-16,2.33,0.84,4.73,1.7,3.3200000000000003,KA
413,Karnataka,2020-03-17,2.2600000000000002,0.79,4.45,1.6600000000000001,3.19,KA
414,Karnataka,2020-03-18,2.38,0.86,4.5,1.71,3.23,KA
415,Karnataka,2020-03-19,2.27,0.8300000000000001,4.24,1.71,3.14,KA
416,Karnataka,2020-03-20,2.34,0.87,4.2,1.71,3.1,KA
417,Karnataka,2020-03-21,2.37,0.97,4.18,1.81,3.15,KA
418,Karnataka,2020-03-22,2.23,0.86,3.86,1.68,2.93,KA
419,Karnataka,2020-03-23,2.24,0.93,3.83,1.6600000000000001,2.86,KA
420,Karnataka,2020-03-24,2.22,0.9500000000000001,3.73,1.7,2.85,KA
421,Karnataka,2020-03-25,2.19,0.93,3.58,1.72,2.82,KA
422,Karnataka,2020-03-26,2.06,0.86,3.38,1.57,2.61,KA
423,Karnataka,2020-03-27,1.96,0.79,3.21,1.52,2.52,KA
424,Karnataka,2020-03-28,1.95,0.8,3.15,1.52,2.49,KA
425,Karnataka,2020-03-29,1.86,0.77,3.0500000000000003,1.45,2.39,KA
426,Karnataka,2020-03-30,1.78,0.72,2.94,1.35,2.2600000000000002,KA
427,Karnataka,2020-03-31,1.78,0.72,2.89,1.35,2.24,KA
428,Karnataka,2020-04-01,1.71,0.67,2.79,1.3,2.17,KA
429,Karnataka,2020-04-02,1.6500000000000001,0.63,2.71,1.29,2.15,KA
430,Karnataka,2020-04-03,1.59,0.61,2.66,1.2,2.04,KA
431,Karnataka,2020-04-04,1.55,0.56,2.58,1.17,2.0,KA
432,Karnataka,2020-04-05,1.56,0.59,2.59,1.19,2.0100000000000002,KA
433,Karnataka,2020-04-06,1.51,0.55,2.52,1.1500000000000001,1.96,KA
434,Karnataka,2020-04-07,1.42,0.46,2.4,1.05,1.85,KA
435,Karnataka,2020-04-08,1.44,0.48,2.41,1.1,1.9000000000000001,KA
436,Karnataka,2020-04-09,1.4000000000000001,0.44,2.35,1.05,1.84,KA
437,Karnataka,2020-04-10,1.42,0.48,2.38,1.1,1.8900000000000001,KA
438,Karnataka,2020-04-11,1.43,0.48,2.36,1.11,1.8900000000000001,KA
439,Karnataka,2020-04-12,1.48,0.56,2.42,1.17,1.94,KA
440,Karnataka,2020-04-13,1.56,0.68,2.5100000000000002,1.24,1.99,KA
441,Karnataka,2020-04-14,1.58,0.71,2.49,1.26,1.99,KA
442,Karnataka,2020-04-15,1.59,0.74,2.47,1.28,1.99,KA
443,Karnataka,2020-04-16,1.56,0.74,2.43,1.24,1.93,KA
444,Karnataka,2020-04-17,1.49,0.68,2.33,1.21,1.8900000000000001,KA
445,Karnataka,2020-04-18,1.4000000000000001,0.6,2.22,1.1300000000000001,1.8,KA
446,Karnataka,2020-04-19,1.29,0.47000000000000003,2.07,1.0,1.6600000000000001,KA
447,Karnataka,2020-04-20,1.23,0.45,2.05,0.9500000000000001,1.61,KA
448,Karnataka,2020-04-21,1.17,0.39,1.98,0.89,1.55,KA
449,Karnataka,2020-04-22,1.09,0.31,1.8900000000000001,0.8,1.46,KA
450,Karnataka,2020-04-23,1.08,0.27,1.85,0.74,1.4000000000000001,KA
451,Karnataka,2020-04-24,1.07,0.28,1.87,0.79,1.46,KA
452,Karnataka,2020-04-25,1.03,0.24,1.82,0.73,1.4000000000000001,KA
453,Karnataka,2020-04-26,1.06,0.27,1.87,0.79,1.47,KA
454,Karnataka,2020-04-27,1.05,0.25,1.85,0.77,1.45,KA
455,Karnataka,2020-04-28,1.05,0.25,1.85,0.75,1.43,KA
456,Karnataka,2020-04-29,1.04,0.24,1.84,0.73,1.41,KA
457,Karnataka,2020-04-30,1.07,0.25,1.86,0.75,1.43,KA
