,ML,Low_90,High_90,Low_50,High_50,state,district
335,2.05,0.87,3.71,1.59,2.79,Assam,Goalpara
336,1.98,0.85,3.54,1.49,2.62,Assam,Goalpara
337,2.02,0.89,3.52,1.58,2.69,Assam,Goalpara
338,1.95,0.84,3.33,1.51,2.56,Assam,Goalpara
339,1.8900000000000001,0.8200000000000001,3.2,1.45,2.45,Assam,Goalpara
340,1.84,0.8200000000000001,3.11,1.41,2.37,Assam,Goalpara
341,1.79,0.79,3.0,1.41,2.34,Assam,Goalpara
342,1.75,0.76,2.9,1.37,2.27,Assam,Goalpara
343,1.71,0.8,2.89,1.31,2.18,Assam,Goalpara
344,1.74,0.8300000000000001,2.89,1.37,2.23,Assam,Goalpara
345,1.7,0.81,2.81,1.3800000000000001,2.22,Assam,Goalpara
346,1.67,0.77,2.71,1.31,2.12,Assam,Goalpara
347,1.6400000000000001,0.79,2.69,1.29,2.08,Assam,Goalpara
348,1.61,0.75,2.6,1.25,2.02,Assam,Goalpara
349,3.0,1.01,6.99,2.04,4.45,Assam,Golaghat
350,2.87,1.02,6.29,1.95,4.11,Assam,Golaghat
351,2.77,0.96,5.78,1.96,3.96,Assam,Golaghat
352,2.69,0.98,5.49,1.93,3.81,Assam,Golaghat
353,2.62,0.97,5.24,1.93,3.72,Assam,Golaghat
354,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Assam,Golaghat
355,2.74,1.06,5.19,2.0300000000000002,3.77,Assam,Golaghat
356,2.61,1.04,4.87,1.8800000000000001,3.49,Assam,Golaghat
357,2.71,1.1400000000000001,4.89,2.02,3.6,Assam,Golaghat
358,2.74,1.2,4.7700000000000005,2.13,3.64,Assam,Golaghat
359,2.89,1.37,4.8,2.23,3.67,Assam,Golaghat
360,2.77,1.33,4.45,2.18,3.49,Assam,Golaghat
361,2.65,1.3,4.16,2.12,3.3200000000000003,Assam,Golaghat
362,2.43,1.2,3.81,1.99,3.09,Assam,Golaghat
363,2.36,1.2,3.65,1.95,2.98,Assam,Golaghat
364,2.22,1.1500000000000001,3.44,1.83,2.79,Assam,Golaghat
365,2.1,1.09,3.25,1.71,2.61,Assam,Golaghat
366,2.0100000000000002,1.07,3.13,1.6600000000000001,2.52,Assam,Golaghat
367,1.94,1.02,2.99,1.59,2.41,Assam,Golaghat
368,3.0,1.01,6.99,2.04,4.45,Assam,Hailakandi
369,2.87,1.02,6.29,1.95,4.11,Assam,Hailakandi
370,2.77,0.96,5.78,1.96,3.96,Assam,Hailakandi
371,2.69,0.98,5.49,1.93,3.81,Assam,Hailakandi
372,2.62,0.97,5.24,1.93,3.72,Assam,Hailakandi
373,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Assam,Hailakandi
374,2.5,0.97,4.89,1.79,3.43,Assam,Hailakandi
375,2.44,0.9400000000000001,4.72,1.82,3.41,Assam,Hailakandi
376,2.4,0.92,4.58,1.78,3.3200000000000003,Assam,Hailakandi
377,2.36,0.93,4.49,1.78,3.2800000000000002,Assam,Hailakandi
378,2.32,0.93,4.4,1.75,3.21,Assam,Hailakandi
379,2.2800000000000002,0.89,4.2700000000000005,1.68,3.1,Assam,Hailakandi
380,2.25,0.9,4.21,1.67,3.06,Assam,Hailakandi
381,2.22,0.88,4.12,1.6400000000000001,3.0,Assam,Hailakandi
382,2.19,0.88,4.0600000000000005,1.67,3.0100000000000002,Assam,Hailakandi
383,2.17,0.86,3.98,1.61,2.92,Assam,Hailakandi
384,2.14,0.87,3.94,1.62,2.91,Assam,Hailakandi
385,2.12,0.85,3.87,1.61,2.88,Assam,Hailakandi
386,2.1,0.8200000000000001,3.79,1.59,2.84,Assam,Hailakandi
387,3.0,1.01,6.99,2.04,4.45,Assam,Jorhat
388,2.4,0.96,4.6000000000000005,1.77,3.3000000000000003,Assam,Jorhat
389,2.14,0.9,3.92,1.59,2.86,Assam,Jorhat
390,1.98,0.86,3.54,1.52,2.65,Assam,Jorhat
391,1.87,0.81,3.2600000000000002,1.42,2.45,Assam,Jorhat
392,1.79,0.81,3.1,1.37,2.33,Assam,Jorhat
393,1.72,0.78,2.94,1.36,2.27,Assam,Jorhat
394,1.67,0.77,2.83,1.27,2.13,Assam,Jorhat
395,1.62,0.74,2.71,1.29,2.12,Assam,Jorhat
396,1.58,0.73,2.63,1.27,2.07,Assam,Jorhat
397,3.0,1.01,6.99,2.04,4.45,Assam,Kamrup
398,2.87,1.02,6.29,1.95,4.11,Assam,Kamrup
399,2.77,0.96,5.78,1.96,3.96,Assam,Kamrup
400,2.69,0.98,5.49,1.93,3.81,Assam,Kamrup
401,2.62,0.97,5.24,1.93,3.72,Assam,Kamrup
402,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Assam,Kamrup
403,2.5,0.97,4.89,1.79,3.43,Assam,Kamrup
404,2.44,0.9400000000000001,4.72,1.82,3.41,Assam,Kamrup
405,2.4,0.92,4.58,1.78,3.3200000000000003,Assam,Kamrup
406,2.36,0.93,4.49,1.78,3.2800000000000002,Assam,Kamrup
407,2.32,0.93,4.4,1.75,3.21,Assam,Kamrup
408,2.2800000000000002,0.89,4.2700000000000005,1.68,3.1,Assam,Kamrup
409,2.25,0.9,4.21,1.67,3.06,Assam,Kamrup
410,2.22,0.88,4.12,1.6400000000000001,3.0,Assam,Kamrup
411,2.19,0.88,4.0600000000000005,1.67,3.0100000000000002,Assam,Kamrup
412,2.17,0.86,3.98,1.61,2.92,Assam,Kamrup
413,2.14,0.87,3.94,1.62,2.91,Assam,Kamrup
414,2.12,0.85,3.87,1.61,2.88,Assam,Kamrup
415,2.1,0.8200000000000001,3.79,1.59,2.84,Assam,Kamrup
416,3.0,1.01,6.99,2.04,4.45,Assam,Kamrup Metropolitan
417,2.49,0.96,4.86,1.85,3.49,Assam,Kamrup Metropolitan
418,2.25,0.9,4.17,1.69,3.0700000000000003,Assam,Kamrup Metropolitan
419,2.09,0.88,3.8000000000000003,1.58,2.81,Assam,Kamrup Metropolitan
420,1.98,0.84,3.52,1.51,2.64,Assam,Kamrup Metropolitan
421,1.8900000000000001,0.78,3.2800000000000002,1.49,2.5500000000000003,Assam,Kamrup Metropolitan
422,1.83,0.81,3.18,1.43,2.43,Assam,Kamrup Metropolitan
423,1.69,0.75,2.97,1.29,2.22,Assam,Kamrup Metropolitan
424,1.6600000000000001,0.74,2.89,1.27,2.17,Assam,Kamrup Metropolitan
425,1.57,0.68,2.73,1.21,2.07,Assam,Kamrup Metropolitan
426,1.49,0.64,2.62,1.1500000000000001,1.98,Assam,Kamrup Metropolitan
427,1.42,0.5700000000000001,2.49,1.11,1.92,Assam,Kamrup Metropolitan
428,1.42,0.58,2.49,1.08,1.8800000000000001,Assam,Kamrup Metropolitan
429,1.41,0.58,2.48,1.1,1.9000000000000001,Assam,Kamrup Metropolitan
430,1.41,0.58,2.47,1.07,1.86,Assam,Kamrup Metropolitan
431,1.45,0.63,2.54,1.1300000000000001,1.93,Assam,Kamrup Metropolitan
432,1.44,0.62,2.5100000000000002,1.12,1.9100000000000001,Assam,Kamrup Metropolitan
433,1.48,0.63,2.52,1.1500000000000001,1.94,Assam,Kamrup Metropolitan
434,1.47,0.65,2.52,1.1500000000000001,1.93,Assam,Kamrup Metropolitan
435,3.0,1.01,6.99,2.04,4.45,Assam,Karimganj
436,2.77,0.99,5.8100000000000005,1.97,3.97,Assam,Karimganj
437,2.61,0.9500000000000001,5.21,1.85,3.63,Assam,Karimganj
438,2.49,0.97,4.88,1.83,3.47,Assam,Karimganj
439,2.4,0.9500000000000001,4.6000000000000005,1.73,3.2600000000000002,Assam,Karimganj
440,2.32,0.93,4.38,1.71,3.16,Assam,Karimganj
441,2.25,0.92,4.21,1.6400000000000001,3.02,Assam,Karimganj
442,2.19,0.87,4.0200000000000005,1.6600000000000001,2.99,Assam,Karimganj
443,2.14,0.88,3.92,1.62,2.9,Assam,Karimganj
444,3.0,1.01,6.99,2.04,4.45,Assam,Lakhimpur
445,2.87,1.02,6.29,1.95,4.11,Assam,Lakhimpur
446,2.77,0.96,5.78,1.96,3.96,Assam,Lakhimpur
447,2.69,0.98,5.49,1.93,3.81,Assam,Lakhimpur
448,2.62,0.97,5.24,1.93,3.72,Assam,Lakhimpur
449,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Assam,Lakhimpur
450,2.5,0.97,4.89,1.79,3.43,Assam,Lakhimpur
451,2.44,0.9400000000000001,4.72,1.82,3.41,Assam,Lakhimpur
452,2.4,0.92,4.58,1.78,3.3200000000000003,Assam,Lakhimpur
453,2.36,0.93,4.49,1.78,3.2800000000000002,Assam,Lakhimpur
454,2.32,0.93,4.4,1.75,3.21,Assam,Lakhimpur
455,2.2800000000000002,0.89,4.2700000000000005,1.68,3.1,Assam,Lakhimpur
456,2.25,0.9,4.21,1.67,3.06,Assam,Lakhimpur
457,2.22,0.88,4.12,1.6400000000000001,3.0,Assam,Lakhimpur
458,2.19,0.88,4.0600000000000005,1.67,3.0100000000000002,Assam,Lakhimpur
459,2.17,0.86,3.98,1.61,2.92,Assam,Lakhimpur
460,2.14,0.87,3.94,1.62,2.91,Assam,Lakhimpur
461,2.12,0.85,3.87,1.61,2.88,Assam,Lakhimpur
462,2.1,0.8200000000000001,3.79,1.59,2.84,Assam,Lakhimpur
463,3.0,1.01,6.99,2.04,4.45,Assam,Morigaon
464,2.69,0.9500000000000001,5.45,1.94,3.8200000000000003,Assam,Morigaon
465,2.49,0.9400000000000001,4.84,1.84,3.48,Assam,Morigaon
466,2.36,0.9500000000000001,4.49,1.76,3.25,Assam,Morigaon
467,2.25,0.91,4.19,1.67,3.0500000000000003,Assam,Morigaon
468,2.16,0.86,3.94,1.6300000000000001,2.93,Assam,Morigaon
469,2.09,0.87,3.8000000000000003,1.53,2.7600000000000002,Assam,Morigaon
470,2.0300000000000002,0.84,3.64,1.54,2.72,Assam,Morigaon
471,2.09,0.87,3.63,1.54,2.7,Assam,Morigaon
472,2.02,0.85,3.48,1.57,2.68,Assam,Morigaon
473,2.06,0.9400000000000001,3.52,1.56,2.64,Assam,Morigaon
474,1.99,0.92,3.38,1.54,2.57,Assam,Morigaon
475,2.0100000000000002,0.93,3.3200000000000003,1.55,2.5500000000000003,Assam,Morigaon
476,1.94,0.89,3.17,1.55,2.5100000000000002,Assam,Morigaon
477,1.8800000000000001,0.87,3.06,1.5,2.42,Assam,Morigaon
478,1.82,0.88,3.0,1.48,2.37,Assam,Morigaon
479,1.78,0.85,2.9,1.44,2.3000000000000003,Assam,Morigaon
480,1.74,0.8300000000000001,2.82,1.37,2.2,Assam,Morigaon
481,1.7,0.8200000000000001,2.7600000000000002,1.37,2.18,Assam,Morigaon
482,3.0,1.01,6.99,2.04,4.45,Assam,Nalbari
483,2.69,0.9500000000000001,5.45,1.94,3.8200000000000003,Assam,Nalbari
484,2.49,0.9400000000000001,4.84,1.84,3.48,Assam,Nalbari
485,2.36,0.9500000000000001,4.49,1.76,3.25,Assam,Nalbari
486,2.25,0.91,4.19,1.67,3.0500000000000003,Assam,Nalbari
487,2.16,0.86,3.94,1.6300000000000001,2.93,Assam,Nalbari
488,2.09,0.87,3.8000000000000003,1.53,2.7600000000000002,Assam,Nalbari
489,2.0300000000000002,0.84,3.64,1.54,2.72,Assam,Nalbari
490,1.98,0.85,3.5500000000000003,1.54,2.68,Assam,Nalbari
491,1.94,0.79,3.39,1.51,2.61,Assam,Nalbari
492,1.99,0.87,3.45,1.57,2.66,Assam,Nalbari
493,1.94,0.85,3.33,1.47,2.5100000000000002,Assam,Nalbari
494,1.8900000000000001,0.85,3.25,1.49,2.5,Assam,Nalbari
495,1.85,0.8200000000000001,3.14,1.3800000000000001,2.35,Assam,Nalbari
496,1.81,0.8200000000000001,3.08,1.43,2.38,Assam,Nalbari
497,1.77,0.8,3.0,1.37,2.29,Assam,Nalbari
498,1.74,0.8,2.95,1.37,2.27,Assam,Nalbari
499,1.71,0.77,2.87,1.35,2.23,Assam,Nalbari
500,1.69,0.77,2.83,1.32,2.18,Assam,Nalbari
501,3.0,1.01,6.99,2.04,4.45,Assam,Other State
502,2.87,1.02,6.29,1.95,4.11,Assam,Other State
503,2.77,0.96,5.78,1.96,3.96,Assam,Other State
504,2.69,0.98,5.49,1.93,3.81,Assam,Other State
505,2.62,0.97,5.24,1.93,3.72,Assam,Other State
506,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Assam,Other State
507,2.5,0.97,4.89,1.79,3.43,Assam,Other State
508,2.44,0.9400000000000001,4.72,1.82,3.41,Assam,Other State
509,2.4,0.92,4.58,1.78,3.3200000000000003,Assam,Other State
510,3.0,1.01,6.99,2.04,4.45,Assam,South Salmara Mancachar
511,2.87,1.02,6.29,1.95,4.11,Assam,South Salmara Mancachar
512,2.77,0.96,5.78,1.96,3.96,Assam,South Salmara Mancachar
513,2.69,0.98,5.49,1.93,3.81,Assam,South Salmara Mancachar
514,2.62,0.97,5.24,1.93,3.72,Assam,South Salmara Mancachar
515,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Assam,South Salmara Mancachar
516,2.5,0.97,4.89,1.79,3.43,Assam,South Salmara Mancachar
517,2.44,0.9400000000000001,4.72,1.82,3.41,Assam,South Salmara Mancachar
518,2.4,0.92,4.58,1.78,3.3200000000000003,Assam,South Salmara Mancachar
519,2.36,0.93,4.49,1.78,3.2800000000000002,Assam,South Salmara Mancachar
520,2.32,0.93,4.4,1.75,3.21,Assam,South Salmara Mancachar
521,3.0,1.01,6.99,2.04,4.45,Assam,South Salmara Mankachar
522,2.87,1.02,6.29,1.95,4.11,Assam,South Salmara Mankachar
523,2.77,0.96,5.78,1.96,3.96,Assam,South Salmara Mankachar
524,2.69,0.98,5.49,1.93,3.81,Assam,South Salmara Mankachar
525,2.62,0.97,5.24,1.93,3.72,Assam,South Salmara Mankachar
526,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Assam,South Salmara Mankachar
527,2.5,0.97,4.89,1.79,3.43,Assam,South Salmara Mankachar
528,2.44,0.9400000000000001,4.72,1.82,3.41,Assam,South Salmara Mankachar
529,3.0,1.01,6.99,2.04,4.45,Assam,Unknown
530,2.87,1.02,6.29,1.95,4.11,Assam,Unknown
531,2.77,0.96,5.78,1.96,3.96,Assam,Unknown
532,2.69,0.98,5.49,1.93,3.81,Assam,Unknown
533,2.62,0.97,5.24,1.93,3.72,Assam,Unknown
534,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Assam,Unknown
535,2.5,0.97,4.89,1.79,3.43,Assam,Unknown
536,2.44,0.9400000000000001,4.72,1.82,3.41,Assam,Unknown
537,3.0,1.01,6.99,2.04,4.45,Bihar,Araria
538,2.87,1.02,6.29,1.95,4.11,Bihar,Araria
539,2.77,0.96,5.78,1.96,3.96,Bihar,Araria
540,2.69,0.98,5.49,1.93,3.81,Bihar,Araria
541,2.9,1.07,5.62,2.08,3.99,Bihar,Araria
542,2.74,1.08,5.21,2.04,3.7800000000000002,Bihar,Araria
543,2.61,1.05,4.88,1.9000000000000001,3.5100000000000002,Bihar,Araria
544,2.5,1.02,4.62,1.8900000000000001,3.41,Bihar,Araria
545,2.42,1.0,4.42,1.81,3.25,Bihar,Araria
546,2.35,0.97,4.24,1.79,3.17,Bihar,Araria
547,2.2800000000000002,0.93,4.07,1.67,2.99,Bihar,Araria
548,2.23,0.9500000000000001,3.99,1.7,2.98,Bihar,Araria
549,3.0,1.01,6.99,2.04,4.45,Bihar,Arwal
550,2.69,0.9500000000000001,5.45,1.94,3.8200000000000003,Bihar,Arwal
551,2.73,1.08,5.2,2.06,3.8000000000000003,Bihar,Arwal
552,2.5,1.03,4.62,1.83,3.34,Bihar,Arwal
553,2.34,0.96,4.21,1.74,3.11,Bihar,Arwal
554,2.23,0.96,3.98,1.68,2.95,Bihar,Arwal
555,2.13,0.87,3.7,1.67,2.87,Bihar,Arwal
556,2.05,0.89,3.58,1.54,2.67,Bihar,Arwal
557,2.09,0.9500000000000001,3.58,1.6500000000000001,2.7600000000000002,Bihar,Arwal
558,2.0100000000000002,0.92,3.42,1.57,2.62,Bihar,Arwal
559,1.95,0.89,3.2800000000000002,1.49,2.49,Bihar,Arwal
560,1.8900000000000001,0.88,3.18,1.43,2.39,Bihar,Arwal
561,1.84,0.85,3.0700000000000003,1.44,2.37,Bihar,Arwal
562,1.87,0.89,3.0700000000000003,1.46,2.37,Bihar,Arwal
563,1.82,0.85,2.95,1.44,2.32,Bihar,Arwal
564,3.0,1.01,6.99,2.04,4.45,Bihar,Aurangabad
565,3.0,1.09,5.93,2.16,4.19,Bihar,Aurangabad
566,2.92,1.19,5.34,2.12,3.87,Bihar,Aurangabad
567,2.6,1.11,4.64,1.96,3.45,Bihar,Aurangabad
568,2.5500000000000003,1.1400000000000001,4.39,1.95,3.3200000000000003,Bihar,Aurangabad
569,2.49,1.17,4.17,1.93,3.19,Bihar,Aurangabad
570,2.41,1.16,3.93,1.95,3.12,Bihar,Aurangabad
571,2.34,1.1400000000000001,3.71,1.8800000000000001,2.96,Bihar,Aurangabad
572,2.2600000000000002,1.1500000000000001,3.5500000000000003,1.86,2.87,Bihar,Aurangabad
573,2.19,1.1500000000000001,3.4,1.79,2.73,Bihar,Aurangabad
574,2.13,1.1500000000000001,3.27,1.72,2.6,Bihar,Aurangabad
575,2.0100000000000002,1.09,3.08,1.67,2.5,Bihar,Aurangabad
576,1.97,1.06,2.95,1.6400000000000001,2.43,Bihar,Aurangabad
577,1.8800000000000001,1.04,2.84,1.57,2.32,Bihar,Aurangabad
578,1.85,1.04,2.77,1.55,2.27,Bihar,Aurangabad
579,1.78,1.01,2.67,1.5,2.19,Bihar,Aurangabad
580,3.0,1.01,6.99,2.04,4.45,Bihar,Banka
581,3.29,1.17,7.01,2.35,4.7700000000000005,Bihar,Banka
582,3.0,1.1400000000000001,5.99,2.15,4.18,Bihar,Banka
583,2.81,1.11,5.43,2.1,3.92,Bihar,Banka
584,2.67,1.04,5.0,1.98,3.65,Bihar,Banka
585,2.5500000000000003,1.01,4.71,1.8900000000000001,3.45,Bihar,Banka
586,2.65,1.06,4.69,2.05,3.59,Bihar,Banka
587,2.5100000000000002,1.05,4.42,1.87,3.29,Bihar,Banka
588,2.4,1.03,4.2,1.85,3.19,Bihar,Banka
589,2.31,1.0,4.01,1.78,3.0500000000000003,Bihar,Banka
590,2.23,0.98,3.86,1.7,2.91,Bihar,Banka
591,2.16,0.97,3.74,1.62,2.7800000000000002,Bihar,Banka
592,2.11,0.93,3.6,1.6,2.72,Bihar,Banka
593,2.06,0.93,3.52,1.62,2.71,Bihar,Banka
594,2.0100000000000002,0.88,3.39,1.59,2.65,Bihar,Banka
595,1.97,0.89,3.34,1.55,2.58,Bihar,Banka
596,1.93,0.87,3.2600000000000002,1.49,2.49,Bihar,Banka
597,1.98,0.91,3.2800000000000002,1.53,2.52,Bihar,Banka
598,3.0,1.01,6.99,2.04,4.45,Bihar,Begusarai
599,2.35,0.9400000000000001,4.47,1.78,3.27,Bihar,Begusarai
600,2.09,0.84,3.75,1.59,2.82,Bihar,Begusarai
601,1.93,0.8300000000000001,3.41,1.5,2.59,Bihar,Begusarai
602,1.83,0.8,3.16,1.36,2.35,Bihar,Begusarai
603,1.74,0.78,2.98,1.3800000000000001,2.31,Bihar,Begusarai
604,1.74,0.81,2.92,1.4000000000000001,2.29,Bihar,Begusarai
605,1.68,0.77,2.7600000000000002,1.35,2.19,Bihar,Begusarai
606,1.62,0.77,2.67,1.31,2.11,Bihar,Begusarai
607,1.6300000000000001,0.79,2.63,1.3,2.07,Bihar,Begusarai
608,1.58,0.78,2.5500000000000003,1.28,2.02,Bihar,Begusarai
609,1.54,0.74,2.44,1.23,1.94,Bihar,Begusarai
610,1.55,0.78,2.44,1.23,1.92,Bihar,Begusarai
611,1.51,0.78,2.39,1.23,1.9000000000000001,Bihar,Begusarai
612,1.52,0.79,2.36,1.22,1.87,Bihar,Begusarai
613,1.48,0.76,2.2800000000000002,1.19,1.82,Bihar,Begusarai
614,1.46,0.75,2.23,1.21,1.83,Bihar,Begusarai
615,1.43,0.76,2.21,1.17,1.77,Bihar,Begusarai
616,1.44,0.77,2.19,1.19,1.78,Bihar,Begusarai
617,3.0,1.01,6.99,2.04,4.45,Bihar,Bhagalpur
618,2.61,0.98,5.24,1.86,3.64,Bihar,Bhagalpur
619,2.4,0.9400000000000001,4.58,1.76,3.29,Bihar,Bhagalpur
620,2.42,0.98,4.38,1.85,3.29,Bihar,Bhagalpur
621,2.25,0.97,4.04,1.67,2.96,Bihar,Bhagalpur
622,2.13,0.91,3.74,1.59,2.7800000000000002,Bihar,Bhagalpur
623,2.04,0.86,3.5100000000000002,1.58,2.7,Bihar,Bhagalpur
624,1.96,0.88,3.4,1.53,2.59,Bihar,Bhagalpur
625,1.9000000000000001,0.84,3.24,1.47,2.48,Bihar,Bhagalpur
626,1.92,0.9,3.25,1.54,2.5300000000000002,Bihar,Bhagalpur
627,1.94,0.93,3.21,1.56,2.52,Bihar,Bhagalpur
628,1.94,0.9500000000000001,3.15,1.54,2.46,Bihar,Bhagalpur
629,1.93,0.93,3.04,1.58,2.47,Bihar,Bhagalpur
630,1.9100000000000001,0.97,3.0,1.56,2.41,Bihar,Bhagalpur
631,1.8900000000000001,0.98,2.93,1.51,2.32,Bihar,Bhagalpur
632,1.87,0.98,2.85,1.54,2.32,Bihar,Bhagalpur
633,1.8,0.96,2.75,1.43,2.17,Bihar,Bhagalpur
634,1.78,0.98,2.71,1.49,2.21,Bihar,Bhagalpur
635,1.72,0.9400000000000001,2.6,1.43,2.12,Bihar,Bhagalpur
636,3.0,1.01,6.99,2.04,4.45,Bihar,Bhojpur
637,2.87,1.02,6.29,1.95,4.11,Bihar,Bhojpur
638,3.13,1.16,6.41,2.24,4.43,Bihar,Bhojpur
639,3.23,1.24,6.08,2.33,4.37,Bihar,Bhojpur
640,3.2,1.36,5.71,2.42,4.26,Bihar,Bhojpur
641,3.08,1.3900000000000001,5.28,2.34,3.98,Bihar,Bhojpur
642,3.14,1.49,5.0600000000000005,2.52,4.03,Bihar,Bhojpur
643,2.91,1.46,4.63,2.33,3.66,Bihar,Bhojpur
644,2.85,1.5,4.39,2.33,3.54,Bihar,Bhojpur
645,2.75,1.52,4.15,2.3000000000000003,3.4,Bihar,Bhojpur
646,2.64,1.51,3.91,2.22,3.22,Bihar,Bhojpur
647,2.46,1.43,3.62,2.07,2.98,Bihar,Bhojpur
648,2.32,1.35,3.37,1.96,2.8000000000000003,Bihar,Bhojpur
649,2.2,1.32,3.21,1.85,2.63,Bihar,Bhojpur
650,2.11,1.26,3.0300000000000002,1.82,2.56,Bihar,Bhojpur
651,1.99,1.19,2.86,1.68,2.37,Bihar,Bhojpur
652,1.9000000000000001,1.1400000000000001,2.73,1.6300000000000001,2.29,Bihar,Bhojpur
653,1.82,1.09,2.61,1.55,2.18,Bihar,Bhojpur
654,1.76,1.03,2.49,1.52,2.13,Bihar,Bhojpur
655,3.0,1.01,6.99,2.04,4.45,Bihar,Buxar
656,2.6,1.08,4.6000000000000005,1.98,3.47,Bihar,Buxar
657,2.4,1.1300000000000001,3.99,1.84,3.04,Bihar,Buxar
658,2.2600000000000002,1.1500000000000001,3.62,1.85,2.89,Bihar,Buxar
659,2.22,1.19,3.4,1.79,2.71,Bihar,Buxar
660,2.17,1.24,3.24,1.8,2.63,Bihar,Buxar
661,2.15,1.27,3.09,1.85,2.61,Bihar,Buxar
662,2.15,1.35,3.02,1.85,2.54,Bihar,Buxar
663,2.09,1.36,2.89,1.8,2.43,Bihar,Buxar
664,2.06,1.37,2.7800000000000002,1.79,2.37,Bihar,Buxar
665,1.99,1.37,2.68,1.76,2.3000000000000003,Bihar,Buxar
666,1.9100000000000001,1.33,2.5500000000000003,1.68,2.18,Bihar,Buxar
667,1.85,1.27,2.41,1.6300000000000001,2.1,Bihar,Buxar
668,1.78,1.25,2.33,1.6,2.05,Bihar,Buxar
669,1.7,1.21,2.24,1.54,1.97,Bihar,Buxar
670,1.6400000000000001,1.18,2.17,1.48,1.8900000000000001,Bihar,Buxar
671,1.58,1.1300000000000001,2.08,1.41,1.8,Bihar,Buxar
672,1.52,1.09,2.0100000000000002,1.37,1.75,Bihar,Buxar
673,1.48,1.05,1.94,1.34,1.71,Bihar,Buxar
674,3.0,1.01,6.99,2.04,4.45,Bihar,Darbhanga
675,2.69,0.9500000000000001,5.45,1.94,3.8200000000000003,Bihar,Darbhanga
676,2.73,1.08,5.2,2.06,3.8000000000000003,Bihar,Darbhanga
677,2.5,1.03,4.62,1.83,3.34,Bihar,Darbhanga
678,2.34,0.96,4.21,1.74,3.11,Bihar,Darbhanga
679,2.37,1.0,4.1,1.82,3.13,Bihar,Darbhanga
680,2.23,1.0,3.87,1.74,2.95,Bihar,Darbhanga
681,2.13,0.97,3.66,1.6400000000000001,2.77,Bihar,Darbhanga
682,2.14,0.98,3.5700000000000003,1.68,2.77,Bihar,Darbhanga
683,2.04,0.91,3.35,1.6300000000000001,2.66,Bihar,Darbhanga
684,1.97,0.93,3.2600000000000002,1.57,2.5500000000000003,Bihar,Darbhanga
685,1.98,0.96,3.22,1.6,2.5500000000000003,Bihar,Darbhanga
686,1.9100000000000001,0.93,3.09,1.49,2.39,Bihar,Darbhanga
687,3.0,1.01,6.99,2.04,4.45,Bihar,East Champaran
688,3.29,1.17,7.01,2.35,4.7700000000000005,Bihar,East Champaran
689,3.0,1.1400000000000001,5.99,2.15,4.18,Bihar,East Champaran
690,3.11,1.26,5.83,2.32,4.25,Bihar,East Champaran
691,2.84,1.18,5.18,2.14,3.83,Bihar,East Champaran
692,2.86,1.22,4.98,2.18,3.77,Bihar,East Champaran
693,2.64,1.18,4.58,1.99,3.42,Bihar,East Champaran
694,2.63,1.19,4.4,1.99,3.34,Bihar,East Champaran
695,2.59,1.25,4.2700000000000005,2.06,3.33,Bihar,East Champaran
696,2.41,1.16,3.94,1.93,3.1,Bihar,East Champaran
697,2.38,1.1500000000000001,3.7800000000000002,1.94,3.0500000000000003,Bihar,East Champaran
698,2.24,1.09,3.5500000000000003,1.78,2.81,Bihar,East Champaran
699,2.21,1.11,3.46,1.74,2.72,Bihar,East Champaran
700,2.18,1.12,3.36,1.8,2.74,Bihar,East Champaran
701,2.07,1.07,3.19,1.72,2.61,Bihar,East Champaran
702,1.99,1.02,3.04,1.59,2.43,Bihar,East Champaran
703,1.9100000000000001,1.01,2.95,1.58,2.39,Bihar,East Champaran
704,1.9000000000000001,1.02,2.9,1.55,2.33,Bihar,East Champaran
705,3.0,1.01,6.99,2.04,4.45,Bihar,Gaya
706,2.5500000000000003,0.9400000000000001,5.0,1.81,3.5100000000000002,Bihar,Gaya
707,2.32,0.9400000000000001,4.38,1.74,3.19,Bihar,Gaya
708,2.16,0.9,3.98,1.6500000000000001,2.95,Bihar,Gaya
709,2.18,0.9,3.81,1.67,2.9,Bihar,Gaya
710,2.05,0.88,3.56,1.57,2.7,Bihar,Gaya
711,1.96,0.86,3.37,1.54,2.6,Bihar,Gaya
712,1.8900000000000001,0.86,3.24,1.47,2.47,Bihar,Gaya
713,1.83,0.84,3.11,1.4000000000000001,2.35,Bihar,Gaya
714,1.77,0.8200000000000001,3.0,1.35,2.2600000000000002,Bihar,Gaya
715,1.73,0.8,2.9,1.36,2.24,Bihar,Gaya
716,1.69,0.77,2.8000000000000003,1.32,2.17,Bihar,Gaya
717,1.6500000000000001,0.75,2.72,1.33,2.16,Bihar,Gaya
718,1.62,0.75,2.67,1.24,2.04,Bihar,Gaya
719,1.6,0.76,2.64,1.21,1.99,Bihar,Gaya
720,1.57,0.71,2.54,1.27,2.04,Bihar,Gaya
721,1.55,0.74,2.54,1.23,1.98,Bihar,Gaya
